'Time and date','EEG O1'
'hh:mm:ss.mmm dd/mm/yyyy','uV'
'[23:27:25.419 06/02/2013]',-9.563
'[23:27:25.419 06/02/2013]',-10.000
'[23:27:25.420 06/02/2013]',-10.469
'[23:27:25.420 06/02/2013]',-10.906
'[23:27:25.421 06/02/2013]',-11.344
'[23:27:25.421 06/02/2013]',-11.750
'[23:27:25.422 06/02/2013]',-12.156
'[23:27:25.422 06/02/2013]',-12.531
'[23:27:25.423 06/02/2013]',-12.875
'[23:27:25.423 06/02/2013]',-13.219
'[23:27:25.424 06/02/2013]',-13.500
'[23:27:25.424 06/02/2013]',-13.781
'[23:27:25.425 06/02/2013]',-14.031
'[23:27:25.425 06/02/2013]',-14.250
'[23:27:25.426 06/02/2013]',-14.438
'[23:27:25.426 06/02/2013]',-14.594
'[23:27:25.427 06/02/2013]',-14.719
'[23:27:25.427 06/02/2013]',-14.781
'[23:27:25.428 06/02/2013]',-14.844
'[23:27:25.428 06/02/2013]',-14.844
'[23:27:25.429 06/02/2013]',-14.813
'[23:27:25.429 06/02/2013]',-14.750
'[23:27:25.430 06/02/2013]',-14.625
'[23:27:25.430 06/02/2013]',-14.500
'[23:27:25.431 06/02/2013]',-14.344
'[23:27:25.431 06/02/2013]',-14.125
'[23:27:25.432 06/02/2013]',-13.875
'[23:27:25.432 06/02/2013]',-13.594
'[23:27:25.433 06/02/2013]',-13.313
'[23:27:25.433 06/02/2013]',-12.969
'[23:27:25.434 06/02/2013]',-12.594
'[23:27:25.434 06/02/2013]',-12.219
'[23:27:25.435 06/02/2013]',-11.781
'[23:27:25.435 06/02/2013]',-11.344
'[23:27:25.436 06/02/2013]',-10.906
'[23:27:25.436 06/02/2013]',-10.406
'[23:27:25.437 06/02/2013]',-9.906
'[23:27:25.437 06/02/2013]',-9.406
'[23:27:25.438 06/02/2013]',-8.906
'[23:27:25.438 06/02/2013]',-8.375
'[23:27:25.438 06/02/2013]',-7.844
'[23:27:25.439 06/02/2013]',-7.313
'[23:27:25.439 06/02/2013]',-6.813
'[23:27:25.440 06/02/2013]',-6.281
'[23:27:25.440 06/02/2013]',-5.781
'[23:27:25.441 06/02/2013]',-5.313
'[23:27:25.441 06/02/2013]',-4.844
'[23:27:25.442 06/02/2013]',-4.375
'[23:27:25.442 06/02/2013]',-3.938
'[23:27:25.443 06/02/2013]',-3.531
'[23:27:25.443 06/02/2013]',-3.156
'[23:27:25.444 06/02/2013]',-2.813
'[23:27:25.444 06/02/2013]',-2.469
'[23:27:25.445 06/02/2013]',-2.188
'[23:27:25.445 06/02/2013]',-1.906
'[23:27:25.446 06/02/2013]',-1.656
'[23:27:25.446 06/02/2013]',-1.469
'[23:27:25.447 06/02/2013]',-1.281
'[23:27:25.447 06/02/2013]',-1.125
'[23:27:25.448 06/02/2013]',-1.031
'[23:27:25.448 06/02/2013]',-0.938
'[23:27:25.449 06/02/2013]',-0.875
'[23:27:25.449 06/02/2013]',-0.844
'[23:27:25.450 06/02/2013]',-0.813
'[23:27:25.450 06/02/2013]',-0.844
'[23:27:25.451 06/02/2013]',-0.875
'[23:27:25.451 06/02/2013]',-0.906
'[23:27:25.452 06/02/2013]',-0.969
'[23:27:25.452 06/02/2013]',-1.031
'[23:27:25.453 06/02/2013]',-1.125
'[23:27:25.453 06/02/2013]',-1.188
'[23:27:25.454 06/02/2013]',-1.281
'[23:27:25.454 06/02/2013]',-1.344
'[23:27:25.455 06/02/2013]',-1.406
'[23:27:25.455 06/02/2013]',-1.469
'[23:27:25.456 06/02/2013]',-1.500
'[23:27:25.456 06/02/2013]',-1.531
'[23:27:25.457 06/02/2013]',-1.500
'[23:27:25.457 06/02/2013]',-1.469
'[23:27:25.458 06/02/2013]',-1.375
'[23:27:25.458 06/02/2013]',-1.281
'[23:27:25.458 06/02/2013]',-1.156
'[23:27:25.459 06/02/2013]',-0.969
'[23:27:25.459 06/02/2013]',-0.750
'[23:27:25.460 06/02/2013]',-0.500
'[23:27:25.460 06/02/2013]',-0.219
'[23:27:25.461 06/02/2013]',0.031
'[23:27:25.461 06/02/2013]',0.375
'[23:27:25.462 06/02/2013]',0.750
'[23:27:25.462 06/02/2013]',1.188
'[23:27:25.463 06/02/2013]',1.625
'[23:27:25.463 06/02/2013]',2.063
'[23:27:25.464 06/02/2013]',2.563
'[23:27:25.464 06/02/2013]',3.063
'[23:27:25.465 06/02/2013]',3.563
'[23:27:25.465 06/02/2013]',4.094
'[23:27:25.466 06/02/2013]',4.625
'[23:27:25.466 06/02/2013]',5.156
'[23:27:25.467 06/02/2013]',5.688
'[23:27:25.467 06/02/2013]',6.219
'[23:27:25.468 06/02/2013]',6.750
'[23:27:25.468 06/02/2013]',7.250
'[23:27:25.469 06/02/2013]',7.750
'[23:27:25.469 06/02/2013]',8.250
'[23:27:25.470 06/02/2013]',8.719
'[23:27:25.470 06/02/2013]',9.188
'[23:27:25.471 06/02/2013]',9.656
'[23:27:25.471 06/02/2013]',10.063
'[23:27:25.472 06/02/2013]',10.500
'[23:27:25.472 06/02/2013]',10.875
'[23:27:25.473 06/02/2013]',11.250
'[23:27:25.473 06/02/2013]',11.594
'[23:27:25.474 06/02/2013]',11.938
'[23:27:25.474 06/02/2013]',12.219
'[23:27:25.475 06/02/2013]',12.500
'[23:27:25.475 06/02/2013]',12.750
'[23:27:25.476 06/02/2013]',13.000
'[23:27:25.476 06/02/2013]',13.188
'[23:27:25.477 06/02/2013]',13.375
'[23:27:25.477 06/02/2013]',13.500
'[23:27:25.478 06/02/2013]',13.625
'[23:27:25.478 06/02/2013]',13.688
'[23:27:25.479 06/02/2013]',13.750
'[23:27:25.479 06/02/2013]',13.750
'[23:27:25.479 06/02/2013]',13.750
'[23:27:25.480 06/02/2013]',13.688
'[23:27:25.480 06/02/2013]',13.594
'[23:27:25.481 06/02/2013]',13.469
'[23:27:25.481 06/02/2013]',13.313
'[23:27:25.482 06/02/2013]',13.094
'[23:27:25.482 06/02/2013]',12.875
'[23:27:25.483 06/02/2013]',12.594
'[23:27:25.483 06/02/2013]',12.313
'[23:27:25.484 06/02/2013]',11.969
'[23:27:25.484 06/02/2013]',11.594
'[23:27:25.485 06/02/2013]',11.188
'[23:27:25.485 06/02/2013]',10.781
'[23:27:25.486 06/02/2013]',10.313
'[23:27:25.486 06/02/2013]',9.813
'[23:27:25.487 06/02/2013]',9.313
'[23:27:25.487 06/02/2013]',8.781
'[23:27:25.488 06/02/2013]',8.219
'[23:27:25.488 06/02/2013]',7.656
'[23:27:25.489 06/02/2013]',7.063
'[23:27:25.489 06/02/2013]',6.469
'[23:27:25.490 06/02/2013]',5.875
'[23:27:25.490 06/02/2013]',5.250
'[23:27:25.491 06/02/2013]',4.656
'[23:27:25.491 06/02/2013]',4.031
'[23:27:25.492 06/02/2013]',3.406
'[23:27:25.492 06/02/2013]',2.813
'[23:27:25.493 06/02/2013]',2.188
'[23:27:25.493 06/02/2013]',1.594
'[23:27:25.494 06/02/2013]',1.000
'[23:27:25.494 06/02/2013]',0.438
'[23:27:25.495 06/02/2013]',-0.063
'[23:27:25.495 06/02/2013]',-0.594
'[23:27:25.496 06/02/2013]',-1.125
'[23:27:25.496 06/02/2013]',-1.656
'[23:27:25.497 06/02/2013]',-2.156
'[23:27:25.497 06/02/2013]',-2.625
'[23:27:25.498 06/02/2013]',-3.094
'[23:27:25.498 06/02/2013]',-3.563
'[23:27:25.499 06/02/2013]',-4.000
'[23:27:25.499 06/02/2013]',-4.438
'[23:27:25.500 06/02/2013]',-4.875
'[23:27:25.500 06/02/2013]',-5.281
'[23:27:25.500 06/02/2013]',-5.719
'[23:27:25.501 06/02/2013]',-6.156
'[23:27:25.501 06/02/2013]',-6.594
'[23:27:25.502 06/02/2013]',-7.031
'[23:27:25.502 06/02/2013]',-7.500
'[23:27:25.503 06/02/2013]',-7.969
'[23:27:25.503 06/02/2013]',-8.469
'[23:27:25.504 06/02/2013]',-8.969
'[23:27:25.504 06/02/2013]',-9.500
'[23:27:25.505 06/02/2013]',-10.063
'[23:27:25.505 06/02/2013]',-10.625
'[23:27:25.506 06/02/2013]',-11.219
'[23:27:25.506 06/02/2013]',-11.813
'[23:27:25.507 06/02/2013]',-12.438
'[23:27:25.507 06/02/2013]',-13.063
'[23:27:25.508 06/02/2013]',-13.688
'[23:27:25.508 06/02/2013]',-14.344
'[23:27:25.509 06/02/2013]',-14.969
'[23:27:25.509 06/02/2013]',-15.594
'[23:27:25.510 06/02/2013]',-16.219
'[23:27:25.510 06/02/2013]',-16.844
'[23:27:25.511 06/02/2013]',-17.406
'[23:27:25.511 06/02/2013]',-17.969
'[23:27:25.512 06/02/2013]',-18.500
'[23:27:25.512 06/02/2013]',-18.969
'[23:27:25.513 06/02/2013]',-19.438
'[23:27:25.513 06/02/2013]',-19.844
'[23:27:25.514 06/02/2013]',-20.188
'[23:27:25.514 06/02/2013]',-20.500
'[23:27:25.515 06/02/2013]',-20.750
'[23:27:25.515 06/02/2013]',-20.938
'[23:27:25.516 06/02/2013]',-21.094
'[23:27:25.516 06/02/2013]',-21.188
'[23:27:25.517 06/02/2013]',-21.219
'[23:27:25.517 06/02/2013]',-21.219
'[23:27:25.518 06/02/2013]',-21.157
'[23:27:25.518 06/02/2013]',-21.063
'[23:27:25.519 06/02/2013]',-20.907
'[23:27:25.519 06/02/2013]',-20.719
'[23:27:25.520 06/02/2013]',-20.469
'[23:27:25.520 06/02/2013]',-20.219
'[23:27:25.521 06/02/2013]',-19.938
'[23:27:25.521 06/02/2013]',-19.594
'[23:27:25.521 06/02/2013]',-19.250
'[23:27:25.522 06/02/2013]',-18.844
'[23:27:25.522 06/02/2013]',-18.438
'[23:27:25.523 06/02/2013]',-18.031
'[23:27:25.523 06/02/2013]',-17.563
'[23:27:25.524 06/02/2013]',-17.094
'[23:27:25.524 06/02/2013]',-16.594
'[23:27:25.525 06/02/2013]',-16.094
'[23:27:25.525 06/02/2013]',-15.531
'[23:27:25.526 06/02/2013]',-15.000
'[23:27:25.526 06/02/2013]',-14.406
'[23:27:25.527 06/02/2013]',-13.813
'[23:27:25.527 06/02/2013]',-13.188
'[23:27:25.528 06/02/2013]',-12.563
'[23:27:25.528 06/02/2013]',-11.906
'[23:27:25.529 06/02/2013]',-11.250
'[23:27:25.529 06/02/2013]',-10.563
'[23:27:25.530 06/02/2013]',-9.875
'[23:27:25.530 06/02/2013]',-9.188
'[23:27:25.531 06/02/2013]',-8.500
'[23:27:25.531 06/02/2013]',-7.781
'[23:27:25.532 06/02/2013]',-7.094
'[23:27:25.532 06/02/2013]',-6.406
'[23:27:25.533 06/02/2013]',-5.719
'[23:27:25.533 06/02/2013]',-5.031
'[23:27:25.534 06/02/2013]',-4.375
'[23:27:25.534 06/02/2013]',-3.750
'[23:27:25.535 06/02/2013]',-3.125
'[23:27:25.535 06/02/2013]',-2.531
'[23:27:25.536 06/02/2013]',-1.969
'[23:27:25.536 06/02/2013]',-1.438
'[23:27:25.537 06/02/2013]',-0.969
'[23:27:25.537 06/02/2013]',-0.500
'[23:27:25.538 06/02/2013]',-0.094
'[23:27:25.538 06/02/2013]',0.219
'[23:27:25.539 06/02/2013]',0.531
'[23:27:25.539 06/02/2013]',0.813
'[23:27:25.540 06/02/2013]',1.031
'[23:27:25.540 06/02/2013]',1.188
'[23:27:25.541 06/02/2013]',1.313
'[23:27:25.541 06/02/2013]',1.406
'[23:27:25.542 06/02/2013]',1.406
'[23:27:25.542 06/02/2013]',1.375
'[23:27:25.542 06/02/2013]',1.313
'[23:27:25.543 06/02/2013]',1.188
'[23:27:25.543 06/02/2013]',1.000
'[23:27:25.544 06/02/2013]',0.781
'[23:27:25.544 06/02/2013]',0.531
'[23:27:25.545 06/02/2013]',0.219
'[23:27:25.545 06/02/2013]',-0.063
'[23:27:25.546 06/02/2013]',-0.438
'[23:27:25.546 06/02/2013]',-0.844
'[23:27:25.547 06/02/2013]',-1.313
'[23:27:25.547 06/02/2013]',-1.781
'[23:27:25.548 06/02/2013]',-2.281
'[23:27:25.548 06/02/2013]',-2.813
'[23:27:25.549 06/02/2013]',-3.375
'[23:27:25.549 06/02/2013]',-3.969
'[23:27:25.550 06/02/2013]',-4.594
'[23:27:25.550 06/02/2013]',-5.219
'[23:27:25.551 06/02/2013]',-5.875
'[23:27:25.551 06/02/2013]',-6.531
'[23:27:25.552 06/02/2013]',-7.219
'[23:27:25.552 06/02/2013]',-7.906
'[23:27:25.553 06/02/2013]',-8.625
'[23:27:25.553 06/02/2013]',-9.344
'[23:27:25.554 06/02/2013]',-10.094
'[23:27:25.554 06/02/2013]',-10.844
'[23:27:25.555 06/02/2013]',-11.594
'[23:27:25.555 06/02/2013]',-12.344
'[23:27:25.556 06/02/2013]',-13.094
'[23:27:25.556 06/02/2013]',-13.844
'[23:27:25.557 06/02/2013]',-14.625
'[23:27:25.557 06/02/2013]',-15.344
'[23:27:25.558 06/02/2013]',-16.094
'[23:27:25.558 06/02/2013]',-16.813
'[23:27:25.559 06/02/2013]',-17.531
'[23:27:25.559 06/02/2013]',-18.219
'[23:27:25.560 06/02/2013]',-18.907
'[23:27:25.560 06/02/2013]',-19.532
'[23:27:25.561 06/02/2013]',-20.157
'[23:27:25.561 06/02/2013]',-20.719
'[23:27:25.562 06/02/2013]',-21.282
'[23:27:25.562 06/02/2013]',-21.782
'[23:27:25.563 06/02/2013]',-22.250
'[23:27:25.563 06/02/2013]',-22.688
'[23:27:25.563 06/02/2013]',-23.063
'[23:27:25.564 06/02/2013]',-23.407
'[23:27:25.564 06/02/2013]',-23.688
'[23:27:25.565 06/02/2013]',-23.938
'[23:27:25.565 06/02/2013]',-24.125
'[23:27:25.566 06/02/2013]',-24.282
'[23:27:25.566 06/02/2013]',-24.375
'[23:27:25.567 06/02/2013]',-24.438
'[23:27:25.567 06/02/2013]',-24.469
'[23:27:25.568 06/02/2013]',-24.438
'[23:27:25.568 06/02/2013]',-24.375
'[23:27:25.569 06/02/2013]',-24.282
'[23:27:25.569 06/02/2013]',-24.157
'[23:27:25.570 06/02/2013]',-24.000
'[23:27:25.570 06/02/2013]',-23.813
'[23:27:25.571 06/02/2013]',-23.625
'[23:27:25.571 06/02/2013]',-23.407
'[23:27:25.572 06/02/2013]',-23.157
'[23:27:25.572 06/02/2013]',-22.907
'[23:27:25.573 06/02/2013]',-22.657
'[23:27:25.573 06/02/2013]',-22.407
'[23:27:25.574 06/02/2013]',-22.125
'[23:27:25.574 06/02/2013]',-21.875
'[23:27:25.575 06/02/2013]',-21.594
'[23:27:25.575 06/02/2013]',-21.344
'[23:27:25.576 06/02/2013]',-21.063
'[23:27:25.576 06/02/2013]',-20.813
'[23:27:25.577 06/02/2013]',-20.532
'[23:27:25.577 06/02/2013]',-20.282
'[23:27:25.578 06/02/2013]',-20.032
'[23:27:25.578 06/02/2013]',-19.750
'[23:27:25.579 06/02/2013]',-19.469
'[23:27:25.579 06/02/2013]',-19.219
'[23:27:25.580 06/02/2013]',-18.938
'[23:27:25.580 06/02/2013]',-18.625
'[23:27:25.581 06/02/2013]',-18.313
'[23:27:25.581 06/02/2013]',-18.000
'[23:27:25.582 06/02/2013]',-17.656
'[23:27:25.582 06/02/2013]',-17.313
'[23:27:25.583 06/02/2013]',-16.938
'[23:27:25.583 06/02/2013]',-16.563
'[23:27:25.583 06/02/2013]',-16.156
'[23:27:25.584 06/02/2013]',-15.719
'[23:27:25.584 06/02/2013]',-15.281
'[23:27:25.585 06/02/2013]',-14.813
'[23:27:25.585 06/02/2013]',-14.313
'[23:27:25.586 06/02/2013]',-13.813
'[23:27:25.586 06/02/2013]',-13.313
'[23:27:25.587 06/02/2013]',-12.781
'[23:27:25.587 06/02/2013]',-12.250
'[23:27:25.588 06/02/2013]',-11.719
'[23:27:25.588 06/02/2013]',-11.156
'[23:27:25.589 06/02/2013]',-10.594
'[23:27:25.589 06/02/2013]',-10.031
'[23:27:25.590 06/02/2013]',-9.500
'[23:27:25.590 06/02/2013]',-8.938
'[23:27:25.591 06/02/2013]',-8.406
'[23:27:25.591 06/02/2013]',-7.875
'[23:27:25.592 06/02/2013]',-7.344
'[23:27:25.592 06/02/2013]',-6.844
'[23:27:25.593 06/02/2013]',-6.344
'[23:27:25.593 06/02/2013]',-5.875
'[23:27:25.594 06/02/2013]',-5.406
'[23:27:25.594 06/02/2013]',-4.969
'[23:27:25.595 06/02/2013]',-4.531
'[23:27:25.595 06/02/2013]',-4.125
'[23:27:25.596 06/02/2013]',-3.750
'[23:27:25.596 06/02/2013]',-3.375
'[23:27:25.597 06/02/2013]',-3.031
'[23:27:25.597 06/02/2013]',-2.719
'[23:27:25.598 06/02/2013]',-2.438
'[23:27:25.598 06/02/2013]',-2.156
'[23:27:25.599 06/02/2013]',-1.938
'[23:27:25.599 06/02/2013]',-1.719
'[23:27:25.600 06/02/2013]',-1.563
'[23:27:25.600 06/02/2013]',-1.438
'[23:27:25.601 06/02/2013]',-1.344
'[23:27:25.601 06/02/2013]',-1.281
'[23:27:25.602 06/02/2013]',-1.281
'[23:27:25.602 06/02/2013]',-1.313
'[23:27:25.603 06/02/2013]',-1.406
'[23:27:25.603 06/02/2013]',-1.563
'[23:27:25.604 06/02/2013]',-1.750
'[23:27:25.604 06/02/2013]',-2.000
'[23:27:25.604 06/02/2013]',-2.281
'[23:27:25.605 06/02/2013]',-2.625
'[23:27:25.605 06/02/2013]',-3.000
'[23:27:25.606 06/02/2013]',-3.438
'[23:27:25.606 06/02/2013]',-3.906
'[23:27:25.607 06/02/2013]',-4.438
'[23:27:25.607 06/02/2013]',-4.969
'[23:27:25.608 06/02/2013]',-5.563
'[23:27:25.608 06/02/2013]',-6.156
'[23:27:25.609 06/02/2013]',-6.781
'[23:27:25.609 06/02/2013]',-7.438
'[23:27:25.610 06/02/2013]',-8.094
'[23:27:25.610 06/02/2013]',-8.750
'[23:27:25.611 06/02/2013]',-9.406
'[23:27:25.611 06/02/2013]',-10.063
'[23:27:25.612 06/02/2013]',-10.688
'[23:27:25.612 06/02/2013]',-11.344
'[23:27:25.613 06/02/2013]',-11.938
'[23:27:25.613 06/02/2013]',-12.531
'[23:27:25.614 06/02/2013]',-13.125
'[23:27:25.614 06/02/2013]',-13.656
'[23:27:25.615 06/02/2013]',-14.156
'[23:27:25.615 06/02/2013]',-14.656
'[23:27:25.616 06/02/2013]',-15.094
'[23:27:25.616 06/02/2013]',-15.500
'[23:27:25.617 06/02/2013]',-15.875
'[23:27:25.617 06/02/2013]',-16.219
'[23:27:25.618 06/02/2013]',-16.531
'[23:27:25.618 06/02/2013]',-16.813
'[23:27:25.619 06/02/2013]',-17.063
'[23:27:25.619 06/02/2013]',-17.281
'[23:27:25.620 06/02/2013]',-17.469
'[23:27:25.620 06/02/2013]',-17.625
'[23:27:25.621 06/02/2013]',-17.750
'[23:27:25.621 06/02/2013]',-17.875
'[23:27:25.622 06/02/2013]',-17.969
'[23:27:25.622 06/02/2013]',-18.031
'[23:27:25.623 06/02/2013]',-18.094
'[23:27:25.623 06/02/2013]',-18.125
'[23:27:25.624 06/02/2013]',-18.156
'[23:27:25.624 06/02/2013]',-18.156
'[23:27:25.625 06/02/2013]',-18.188
'[23:27:25.625 06/02/2013]',-18.188
'[23:27:25.625 06/02/2013]',-18.219
'[23:27:25.626 06/02/2013]',-18.219
'[23:27:25.626 06/02/2013]',-18.250
'[23:27:25.627 06/02/2013]',-18.281
'[23:27:25.627 06/02/2013]',-18.313
'[23:27:25.628 06/02/2013]',-18.375
'[23:27:25.628 06/02/2013]',-18.469
'[23:27:25.629 06/02/2013]',-18.563
'[23:27:25.629 06/02/2013]',-18.688
'[23:27:25.630 06/02/2013]',-18.844
'[23:27:25.630 06/02/2013]',-19.032
'[23:27:25.631 06/02/2013]',-19.250
'[23:27:25.631 06/02/2013]',-19.500
'[23:27:25.632 06/02/2013]',-19.782
'[23:27:25.632 06/02/2013]',-20.125
'[23:27:25.633 06/02/2013]',-20.532
'[23:27:25.633 06/02/2013]',-20.938
'[23:27:25.634 06/02/2013]',-21.438
'[23:27:25.634 06/02/2013]',-21.938
'[23:27:25.635 06/02/2013]',-22.532
'[23:27:25.635 06/02/2013]',-23.125
'[23:27:25.636 06/02/2013]',-23.782
'[23:27:25.636 06/02/2013]',-24.500
'[23:27:25.637 06/02/2013]',-25.219
'[23:27:25.637 06/02/2013]',-26.000
'[23:27:25.638 06/02/2013]',-26.813
'[23:27:25.638 06/02/2013]',-27.657
'[23:27:25.639 06/02/2013]',-28.532
'[23:27:25.639 06/02/2013]',-29.438
'[23:27:25.640 06/02/2013]',-30.344
'[23:27:25.640 06/02/2013]',-31.250
'[23:27:25.641 06/02/2013]',-32.188
'[23:27:25.641 06/02/2013]',-33.125
'[23:27:25.642 06/02/2013]',-34.094
'[23:27:25.642 06/02/2013]',-35.032
'[23:27:25.643 06/02/2013]',-35.969
'[23:27:25.643 06/02/2013]',-36.875
'[23:27:25.644 06/02/2013]',-37.782
'[23:27:25.644 06/02/2013]',-38.688
'[23:27:25.645 06/02/2013]',-39.563
'[23:27:25.645 06/02/2013]',-40.407
'[23:27:25.646 06/02/2013]',-41.251
'[23:27:25.646 06/02/2013]',-42.032
'[23:27:25.646 06/02/2013]',-42.813
'[23:27:25.647 06/02/2013]',-43.594
'[23:27:25.647 06/02/2013]',-44.313
'[23:27:25.648 06/02/2013]',-45.032
'[23:27:25.648 06/02/2013]',-45.719
'[23:27:25.649 06/02/2013]',-46.407
'[23:27:25.649 06/02/2013]',-47.063
'[23:27:25.650 06/02/2013]',-47.688
'[23:27:25.650 06/02/2013]',-48.313
'[23:27:25.651 06/02/2013]',-48.938
'[23:27:25.651 06/02/2013]',-49.532
'[23:27:25.652 06/02/2013]',-50.126
'[23:27:25.652 06/02/2013]',-50.688
'[23:27:25.653 06/02/2013]',-51.219
'[23:27:25.653 06/02/2013]',-51.751
'[23:27:25.654 06/02/2013]',-52.282
'[23:27:25.654 06/02/2013]',-52.751
'[23:27:25.655 06/02/2013]',-53.219
'[23:27:25.655 06/02/2013]',-53.657
'[23:27:25.656 06/02/2013]',-54.063
'[23:27:25.656 06/02/2013]',-54.438
'[23:27:25.657 06/02/2013]',-54.751
'[23:27:25.657 06/02/2013]',-55.032
'[23:27:25.658 06/02/2013]',-55.251
'[23:27:25.658 06/02/2013]',-55.438
'[23:27:25.659 06/02/2013]',-55.532
'[23:27:25.659 06/02/2013]',-55.563
'[23:27:25.660 06/02/2013]',-55.501
'[23:27:25.660 06/02/2013]',-55.376
'[23:27:25.661 06/02/2013]',-55.188
'[23:27:25.661 06/02/2013]',-54.876
'[23:27:25.662 06/02/2013]',-54.469
'[23:27:25.662 06/02/2013]',-53.969
'[23:27:25.663 06/02/2013]',-53.376
'[23:27:25.663 06/02/2013]',-52.688
'[23:27:25.664 06/02/2013]',-51.876
'[23:27:25.664 06/02/2013]',-50.969
'[23:27:25.665 06/02/2013]',-49.969
'[23:27:25.665 06/02/2013]',-48.844
'[23:27:25.666 06/02/2013]',-47.626
'[23:27:25.666 06/02/2013]',-46.313
'[23:27:25.667 06/02/2013]',-44.876
'[23:27:25.667 06/02/2013]',-43.376
'[23:27:25.667 06/02/2013]',-41.782
'[23:27:25.668 06/02/2013]',-40.094
'[23:27:25.668 06/02/2013]',-38.344
'[23:27:25.669 06/02/2013]',-36.532
'[23:27:25.669 06/02/2013]',-34.657
'[23:27:25.670 06/02/2013]',-32.750
'[23:27:25.670 06/02/2013]',-30.782
'[23:27:25.671 06/02/2013]',-28.813
'[23:27:25.671 06/02/2013]',-26.813
'[23:27:25.672 06/02/2013]',-24.813
'[23:27:25.672 06/02/2013]',-22.844
'[23:27:25.673 06/02/2013]',-20.875
'[23:27:25.673 06/02/2013]',-18.938
'[23:27:25.674 06/02/2013]',-17.063
'[23:27:25.674 06/02/2013]',-15.219
'[23:27:25.675 06/02/2013]',-13.469
'[23:27:25.675 06/02/2013]',-11.781
'[23:27:25.676 06/02/2013]',-10.188
'[23:27:25.676 06/02/2013]',-8.688
'[23:27:25.677 06/02/2013]',-7.313
'[23:27:25.677 06/02/2013]',-6.031
'[23:27:25.678 06/02/2013]',-4.906
'[23:27:25.678 06/02/2013]',-3.875
'[23:27:25.679 06/02/2013]',-3.000
'[23:27:25.679 06/02/2013]',-2.250
'[23:27:25.680 06/02/2013]',-1.625
'[23:27:25.680 06/02/2013]',-1.156
'[23:27:25.681 06/02/2013]',-0.813
'[23:27:25.681 06/02/2013]',-0.594
'[23:27:25.682 06/02/2013]',-0.531
'[23:27:25.682 06/02/2013]',-0.563
'[23:27:25.683 06/02/2013]',-0.719
'[23:27:25.683 06/02/2013]',-1.000
'[23:27:25.684 06/02/2013]',-1.406
'[23:27:25.684 06/02/2013]',-1.875
'[23:27:25.685 06/02/2013]',-2.500
'[23:27:25.685 06/02/2013]',-3.188
'[23:27:25.686 06/02/2013]',-3.969
'[23:27:25.686 06/02/2013]',-4.813
'[23:27:25.687 06/02/2013]',-5.781
'[23:27:25.687 06/02/2013]',-6.781
'[23:27:25.688 06/02/2013]',-7.875
'[23:27:25.688 06/02/2013]',-9.000
'[23:27:25.688 06/02/2013]',-10.188
'[23:27:25.689 06/02/2013]',-11.438
'[23:27:25.689 06/02/2013]',-12.688
'[23:27:25.690 06/02/2013]',-14.000
'[23:27:25.690 06/02/2013]',-15.344
'[23:27:25.691 06/02/2013]',-16.719
'[23:27:25.691 06/02/2013]',-18.094
'[23:27:25.692 06/02/2013]',-19.500
'[23:27:25.692 06/02/2013]',-20.907
'[23:27:25.693 06/02/2013]',-22.313
'[23:27:25.693 06/02/2013]',-23.719
'[23:27:25.694 06/02/2013]',-25.094
'[23:27:25.694 06/02/2013]',-26.469
'[23:27:25.695 06/02/2013]',-27.844
'[23:27:25.695 06/02/2013]',-29.188
'[23:27:25.696 06/02/2013]',-30.500
'[23:27:25.696 06/02/2013]',-31.750
'[23:27:25.697 06/02/2013]',-33.000
'[23:27:25.697 06/02/2013]',-34.188
'[23:27:25.698 06/02/2013]',-35.344
'[23:27:25.698 06/02/2013]',-36.438
'[23:27:25.699 06/02/2013]',-37.469
'[23:27:25.699 06/02/2013]',-38.469
'[23:27:25.700 06/02/2013]',-39.376
'[23:27:25.700 06/02/2013]',-40.251
'[23:27:25.701 06/02/2013]',-41.032
'[23:27:25.701 06/02/2013]',-41.782
'[23:27:25.702 06/02/2013]',-42.469
'[23:27:25.702 06/02/2013]',-43.063
'[23:27:25.703 06/02/2013]',-43.626
'[23:27:25.703 06/02/2013]',-44.126
'[23:27:25.704 06/02/2013]',-44.532
'[23:27:25.704 06/02/2013]',-44.907
'[23:27:25.705 06/02/2013]',-45.219
'[23:27:25.705 06/02/2013]',-45.469
'[23:27:25.706 06/02/2013]',-45.657
'[23:27:25.706 06/02/2013]',-45.813
'[23:27:25.707 06/02/2013]',-45.876
'[23:27:25.707 06/02/2013]',-45.876
'[23:27:25.708 06/02/2013]',-45.844
'[23:27:25.708 06/02/2013]',-45.751
'[23:27:25.708 06/02/2013]',-45.594
'[23:27:25.709 06/02/2013]',-45.376
'[23:27:25.709 06/02/2013]',-45.094
'[23:27:25.710 06/02/2013]',-44.782
'[23:27:25.710 06/02/2013]',-44.376
'[23:27:25.711 06/02/2013]',-43.938
'[23:27:25.711 06/02/2013]',-43.438
'[23:27:25.712 06/02/2013]',-42.876
'[23:27:25.712 06/02/2013]',-42.282
'[23:27:25.713 06/02/2013]',-41.626
'[23:27:25.713 06/02/2013]',-40.907
'[23:27:25.714 06/02/2013]',-40.126
'[23:27:25.714 06/02/2013]',-39.313
'[23:27:25.715 06/02/2013]',-38.469
'[23:27:25.715 06/02/2013]',-37.563
'[23:27:25.716 06/02/2013]',-36.594
'[23:27:25.716 06/02/2013]',-35.625
